date,field_1,field_2,field_3,field_4,field_5,field_6,field_7,field_8,field_9,field_10,field_11,field_12,field_13,field_14,field_15,field_16,field_17,field_18,field_19,field_20,field_21,field_22,field_23,field_24,field_25,field_26,field_27,field_28,field_29
2020-04-10,851.62,3814,Category_B,COMPLETED,81.55,2937,Category_B,FAILED,396.53,5224,Category_B,COMPLETED,95.91,7680,Category_D,PENDING,485.03,8442,Category_A,COMPLETED,689.85,6127,Category_B,ACTIVE,959.73,5996,Category_D,FAILED,351.92
2020-04-11,318.68,8972,Category_A,COMPLETED,429.59,1542,Category_D,ACTIVE,324.32,7433,Category_E,ACTIVE,542.35,2917,Category_E,ACTIVE,283.87,4005,Category_C,FAILED,929.75,4048,Category_C,COMPLETED,919.73,7888,Category_D,ACTIVE,32.37
2020-04-12,788.15,4913,Category_B,ACTIVE,823.63,9587,Category_E,ACTIVE,635.84,7569,Category_C,FAILED,760.06,3227,Category_B,ACTIVE,452.81,5632,Category_A,ACTIVE,478.21,4110,Category_B,ACTIVE,977.53,2132,Category_E,COMPLETED,892.07
2020-04-13,995.01,7904,Category_C,COMPLETED,248.94,3373,Category_B,ACTIVE,992.8,6332,Category_A,COMPLETED,602.96,3801,Category_A,ACTIVE,654.44,9034,Category_E,COMPLETED,75.5,8852,Category_A,COMPLETED,553.31,110,Category_E,COMPLETED,748.51
2020-04-14,432.41,6942,Category_E,FAILED,315.63,8099,Category_E,COMPLETED,592.71,9731,Category_B,ACTIVE,102.37,2404,Category_A,COMPLETED,77.02,7900,Category_A,COMPLETED,403.19,2971,Category_E,COMPLETED,775.33,1932,Category_B,ACTIVE,482.05
2020-04-15,850.03,9953,Category_B,FAILED,55.8,8698,Category_D,COMPLETED,261.04,7954,Category_B,FAILED,746.13,1427,Category_C,FAILED,730.48,9351,Category_C,FAILED,738.27,8596,Category_A,COMPLETED,464.55,2149,Category_C,COMPLETED,458.99
2020-04-16,114.82,5591,Category_D,PENDING,357.9,2799,Category_E,FAILED,997.57,8915,Category_E,COMPLETED,257.7,5677,Category_E,FAILED,383.31,2303,Category_B,FAILED,154.73,2641,Category_E,COMPLETED,705.34,8374,Category_C,PENDING,694.57
2020-04-17,497.42,512,Category_D,ACTIVE,542.63,9017,Category_D,ACTIVE,309.38,8660,Category_E,ACTIVE,860.15,4595,Category_E,ACTIVE,267.62,1819,Category_D,FAILED,350.63,2996,Category_D,PENDING,646.96,4223,Category_D,PENDING,781.39
2020-04-18,554.44,9893,Category_A,FAILED,407.97,2251,Category_A,FAILED,923.24,6619,Category_C,PENDING,241.19,68,Category_C,PENDING,117.22,5717,Category_E,COMPLETED,130.28,4258,Category_B,PENDING,276.26,2768,Category_C,PENDING,480.38
2020-04-19,951.18,9672,Category_C,COMPLETED,492.28,9847,Category_C,PENDING,267.28,3334,Category_C,FAILED,711.4,329,Category_A,COMPLETED,113.1,3626,Category_C,ACTIVE,657.14,3170,Category_B,COMPLETED,785.47,3266,Category_B,COMPLETED,218.07
2020-04-20,728.12,2716,Category_D,COMPLETED,372.02,3505,Category_A,FAILED,670.66,8558,Category_A,ACTIVE,573.97,4455,Category_B,ACTIVE,520.99,7892,Category_D,PENDING,113.32,3223,Category_A,PENDING,603.42,6837,Category_A,ACTIVE,494.33
2020-04-21,857.59,1736,Category_D,FAILED,538.9,1264,Category_C,FAILED,325.57,2978,Category_D,PENDING,379.52,2662,Category_A,ACTIVE,366.88,3518,Category_D,ACTIVE,73.84,5806,Category_A,ACTIVE,340.36,3422,Category_B,FAILED,543.05
2020-04-22,283.5,1104,Category_A,COMPLETED,388.11,9758,Category_B,COMPLETED,415.26,6703,Category_A,ACTIVE,414.43,4172,Category_C,PENDING,741.46,1837,Category_C,FAILED,879.21,7883,Category_D,PENDING,576.42,9102,Category_A,COMPLETED,162.85
2020-04-23,944.52,9668,Category_A,PENDING,29.1,377,Category_C,COMPLETED,141.36,3285,Category_D,ACTIVE,738.37,6960,Category_A,COMPLETED,636.54,52,Category_E,PENDING,930.81,173,Category_D,FAILED,664.07,3333,Category_B,ACTIVE,455.21
2020-04-24,900.74,7210,Category_C,FAILED,252.17,2014,Category_D,FAILED,590.74,3708,Category_D,COMPLETED,53.41,4675,Category_A,ACTIVE,706.83,4344,Category_E,ACTIVE,341.44,3907,Category_C,ACTIVE,725.94,3818,Category_E,FAILED,183.36
2020-04-25,333.53,3543,Category_E,PENDING,565.68,1823,Category_D,COMPLETED,286.52,7859,Category_B,PENDING,525.24,2381,Category_A,ACTIVE,216.49,5915,Category_D,PENDING,846.36,9882,Category_A,PENDING,999.78,5965,Category_C,FAILED,103.6
2020-04-26,173.59,9110,Category_A,ACTIVE,983.06,8189,Category_C,FAILED,941.91,4086,Category_D,COMPLETED,102.9,10000,Category_B,ACTIVE,829.03,4630,Category_A,PENDING,254.43,511,Category_B,FAILED,197.54,5880,Category_D,FAILED,595.15
2020-04-27,274.68,1511,Category_B,ACTIVE,91.56,9993,Category_E,FAILED,687.49,5624,Category_A,ACTIVE,196.67,8346,Category_C,ACTIVE,376.16,5624,Category_A,PENDING,590.65,1871,Category_E,COMPLETED,319.65,6716,Category_B,PENDING,448.54
2020-04-28,544.74,1319,Category_C,ACTIVE,494.04,3303,Category_C,COMPLETED,20.35,8370,Category_A,COMPLETED,617.64,2735,Category_D,ACTIVE,396.77,3795,Category_E,COMPLETED,855.81,8852,Category_D,FAILED,182.71,3248,Category_A,PENDING,38.21
2020-04-29,694.81,2417,Category_E,FAILED,941.26,2438,Category_A,COMPLETED,876.18,7326,Category_C,FAILED,330.02,5975,Category_E,ACTIVE,881.16,7733,Category_B,COMPLETED,773.22,7820,Category_C,COMPLETED,630.46,7627,Category_D,ACTIVE,608.23
2020-04-30,89.64,2016,Category_D,FAILED,861.96,3239,Category_A,COMPLETED,677.31,6869,Category_D,PENDING,512.85,5245,Category_C,COMPLETED,333.68,1280,Category_A,COMPLETED,275.3,7895,Category_E,COMPLETED,716.04,6515,Category_E,FAILED,966.62
2020-05-01,579.93,3971,Category_B,COMPLETED,233.95,2738,Category_E,FAILED,457.37,5407,Category_C,FAILED,767.0,2331,Category_E,COMPLETED,203.96,8632,Category_B,FAILED,736.7,7363,Category_E,PENDING,426.92,5335,Category_E,FAILED,624.75
2020-05-02,762.91,6635,Category_E,PENDING,154.82,9142,Category_D,PENDING,999.7,6034,Category_B,ACTIVE,596.84,8522,Category_E,PENDING,924.21,6483,Category_D,ACTIVE,410.33,6325,Category_D,PENDING,463.57,9417,Category_E,FAILED,20.29
2020-05-03,607.33,9162,Category_B,COMPLETED,386.32,2887,Category_C,COMPLETED,754.49,8100,Category_C,COMPLETED,627.9,9138,Category_A,PENDING,13.35,6965,Category_E,COMPLETED,58.87,5003,Category_C,COMPLETED,294.71,727,Category_D,FAILED,177.9
2020-05-04,25.86,9517,Category_B,ACTIVE,166.4,6958,Category_B,FAILED,985.78,5954,Category_C,PENDING,300.37,6032,Category_C,PENDING,924.29,6050,Category_D,ACTIVE,84.03,1024,Category_E,COMPLETED,493.73,4068,Category_B,ACTIVE,173.43
2020-05-05,214.64,9499,Category_C,COMPLETED,744.98,316,Category_B,FAILED,934.17,6463,Category_B,COMPLETED,386.0,9016,Category_E,COMPLETED,11.72,5397,Category_B,FAILED,408.38,1722,Category_B,PENDING,241.23,2211,Category_A,PENDING,634.77
2020-05-06,178.68,1022,Category_A,COMPLETED,792.11,2538,Category_B,COMPLETED,310.7,7035,Category_A,FAILED,491.76,8903,Category_D,COMPLETED,44.73,198,Category_A,PENDING,141.62,9307,Category_C,FAILED,832.76,485,Category_A,ACTIVE,244.63
2020-05-07,848.48,1488,Category_A,ACTIVE,360.05,8457,Category_E,ACTIVE,266.04,3454,Category_B,PENDING,836.13,4984,Category_D,PENDING,450.92,8677,Category_A,COMPLETED,609.02,9516,Category_A,COMPLETED,52.48,8052,Category_D,FAILED,473.1
2020-05-08,183.36,8424,Category_C,COMPLETED,198.42,9281,Category_E,FAILED,368.86,7609,Category_A,FAILED,372.44,9662,Category_B,COMPLETED,357.11,3936,Category_D,ACTIVE,500.25,9174,Category_D,PENDING,74.28,2951,Category_C,FAILED,615.74
2020-05-09,875.65,9353,Category_A,COMPLETED,550.61,6581,Category_C,COMPLETED,582.52,3956,Category_D,FAILED,601.66,6235,Category_B,PENDING,550.8,1305,Category_A,FAILED,243.29,6828,Category_D,ACTIVE,917.39,7436,Category_A,COMPLETED,800.86
2020-05-10,319.66,6063,Category_A,COMPLETED,224.04,5430,Category_C,COMPLETED,557.51,912,Category_E,ACTIVE,935.11,2615,Category_B,ACTIVE,177.53,7610,Category_E,ACTIVE,290.51,2708,Category_A,COMPLETED,517.71,2752,Category_D,FAILED,808.51
2020-05-11,843.34,9886,Category_A,ACTIVE,509.57,3264,Category_C,ACTIVE,370.9,3977,Category_D,COMPLETED,103.21,9130,Category_B,ACTIVE,915.27,6237,Category_A,PENDING,772.46,7618,Category_B,FAILED,220.01,1779,Category_C,COMPLETED,490.48
2020-05-12,393.78,4031,Category_B,COMPLETED,492.2,3491,Category_E,PENDING,125.99,5155,Category_E,FAILED,801.96,3416,Category_B,COMPLETED,398.5,4925,Category_C,COMPLETED,234.23,8559,Category_A,ACTIVE,904.15,354,Category_E,COMPLETED,960.7
2020-05-13,353.69,8951,Category_C,PENDING,656.0,9073,Category_D,ACTIVE,320.28,9870,Category_C,COMPLETED,249.58,1283,Category_C,PENDING,344.16,9674,Category_B,PENDING,544.54,1860,Category_C,COMPLETED,991.75,9945,Category_D,PENDING,424.31
2020-05-14,968.43,1971,Category_C,COMPLETED,845.93,4454,Category_A,PENDING,40.59,7742,Category_E,COMPLETED,872.71,7708,Category_C,FAILED,74.29,5290,Category_A,PENDING,932.2,7727,Category_E,COMPLETED,328.27,492,Category_B,COMPLETED,475.94
2020-05-15,813.25,2041,Category_E,PENDING,806.53,1212,Category_E,ACTIVE,84.66,4589,Category_E,FAILED,935.49,9056,Category_D,ACTIVE,166.06,5219,Category_C,ACTIVE,539.2,8664,Category_A,PENDING,172.41,5262,Category_E,FAILED,544.28
2020-05-16,129.8,1773,Category_B,FAILED,965.14,5446,Category_D,COMPLETED,331.08,6792,Category_B,ACTIVE,440.17,6744,Category_D,FAILED,138.15,2663,Category_A,COMPLETED,861.68,1681,Category_D,FAILED,430.35,8777,Category_B,COMPLETED,192.65
2020-05-17,543.31,738,Category_E,FAILED,342.44,8271,Category_C,COMPLETED,556.23,7661,Category_E,PENDING,497.05,9175,Category_C,ACTIVE,621.89,6388,Category_D,COMPLETED,101.0,1606,Category_C,COMPLETED,542.5,7536,Category_E,PENDING,721.5
2020-05-18,482.72,7828,Category_E,PENDING,321.44,9896,Category_A,PENDING,506.91,570,Category_C,COMPLETED,539.96,8616,Category_D,PENDING,874.39,9399,Category_B,FAILED,385.79,3508,Category_E,PENDING,887.72,9860,Category_C,COMPLETED,196.23
2020-05-19,800.48,5978,Category_A,PENDING,160.97,7092,Category_A,PENDING,744.9,6662,Category_C,COMPLETED,547.78,1138,Category_E,PENDING,466.54,4456,Category_D,FAILED,336.68,6315,Category_B,PENDING,997.17,7740,Category_E,COMPLETED,652.42
2020-05-20,619.6,3238,Category_A,FAILED,895.84,817,Category_E,ACTIVE,115.47,1241,Category_A,COMPLETED,445.51,5645,Category_B,FAILED,307.62,945,Category_B,PENDING,739.09,2312,Category_C,ACTIVE,362.71,8798,Category_D,COMPLETED,868.41
2020-05-21,568.16,9706,Category_E,COMPLETED,396.37,9573,Category_C,ACTIVE,11.33,7890,Category_C,PENDING,832.4,1412,Category_D,PENDING,82.26,3212,Category_C,COMPLETED,392.97,2936,Category_C,PENDING,77.46,9276,Category_A,ACTIVE,705.09
2020-05-22,999.2,848,Category_A,ACTIVE,702.0,8419,Category_E,ACTIVE,993.8,7472,Category_D,PENDING,491.91,3009,Category_E,ACTIVE,64.52,6740,Category_B,ACTIVE,89.17,8166,Category_A,COMPLETED,848.59,6217,Category_A,ACTIVE,897.16
2020-05-23,634.7,3063,Category_B,FAILED,588.81,3185,Category_B,FAILED,930.12,272,Category_E,PENDING,99.79,7645,Category_E,ACTIVE,717.8,4473,Category_A,COMPLETED,413.82,5938,Category_E,FAILED,369.05,4954,Category_E,ACTIVE,22.55
2020-05-24,945.12,4929,Category_D,COMPLETED,716.62,1905,Category_D,PENDING,365.19,2851,Category_B,ACTIVE,732.71,5933,Category_E,ACTIVE,843.5,1031,Category_A,ACTIVE,350.27,7838,Category_A,COMPLETED,789.53,8510,Category_A,COMPLETED,33.88
2020-05-25,799.75,7357,Category_D,FAILED,23.39,6742,Category_A,FAILED,955.22,4918,Category_D,FAILED,607.87,2784,Category_D,PENDING,688.72,2671,Category_E,FAILED,710.72,5824,Category_A,FAILED,364.38,7165,Category_E,COMPLETED,28.95
2020-05-26,752.79,2486,Category_B,FAILED,158.36,7455,Category_C,PENDING,478.05,6746,Category_C,COMPLETED,953.76,7394,Category_D,ACTIVE,590.73,4112,Category_E,COMPLETED,546.66,1374,Category_C,ACTIVE,18.47,6219,Category_B,FAILED,253.74
2020-05-27,20.7,8394,Category_B,FAILED,989.91,868,Category_A,PENDING,183.72,9401,Category_B,PENDING,835.15,8702,Category_B,PENDING,480.79,4495,Category_B,FAILED,140.9,5440,Category_E,ACTIVE,393.95,9805,Category_B,ACTIVE,17.38
2020-05-28,123.01,7624,Category_D,COMPLETED,866.83,7587,Category_C,ACTIVE,341.12,5228,Category_C,PENDING,900.96,1476,Category_C,COMPLETED,268.29,8898,Category_C,PENDING,906.65,6909,Category_C,COMPLETED,953.75,551,Category_D,FAILED,510.97
2020-05-29,478.1,2130,Category_E,PENDING,802.72,9148,Category_B,FAILED,319.57,8194,Category_D,PENDING,601.74,637,Category_D,COMPLETED,551.25,8152,Category_A,FAILED,278.83,5321,Category_C,ACTIVE,251.58,1365,Category_D,ACTIVE,603.54
2020-05-30,225.34,5088,Category_C,COMPLETED,686.44,3863,Category_A,COMPLETED,254.06,7473,Category_D,PENDING,37.89,1900,Category_B,FAILED,50.5,4737,Category_D,FAILED,907.76,9393,Category_B,FAILED,254.96,4205,Category_B,ACTIVE,48.56
2020-05-31,313.08,2069,Category_B,FAILED,266.95,6954,Category_B,COMPLETED,732.66,1709,Category_A,COMPLETED,163.41,3759,Category_B,FAILED,865.24,2,Category_C,COMPLETED,899.34,5983,Category_C,COMPLETED,785.01,9376,Category_D,COMPLETED,150.38
2020-06-01,698.61,3597,Category_E,COMPLETED,494.55,3080,Category_C,ACTIVE,488.03,6314,Category_B,FAILED,534.62,7545,Category_A,COMPLETED,594.64,9697,Category_A,ACTIVE,619.93,5562,Category_A,FAILED,651.98,4870,Category_C,FAILED,742.39
2020-06-02,889.28,1565,Category_B,COMPLETED,398.88,5686,Category_E,PENDING,998.71,557,Category_D,ACTIVE,361.49,35,Category_C,COMPLETED,836.29,8990,Category_D,PENDING,870.0,3414,Category_B,COMPLETED,959.79,6256,Category_E,COMPLETED,172.13
2020-06-03,287.22,4313,Category_C,ACTIVE,737.94,4703,Category_D,FAILED,233.18,3699,Category_D,PENDING,181.46,1712,Category_A,FAILED,531.4,8213,Category_E,COMPLETED,367.73,2180,Category_B,COMPLETED,305.33,7982,Category_B,COMPLETED,797.87
2020-06-04,771.11,8970,Category_D,FAILED,215.48,6189,Category_B,PENDING,825.72,3579,Category_C,ACTIVE,489.51,9764,Category_C,PENDING,888.26,3638,Category_A,COMPLETED,11.64,8172,Category_B,PENDING,694.26,835,Category_D,COMPLETED,572.8
2020-06-05,52.09,5582,Category_C,FAILED,43.78,2640,Category_C,FAILED,826.16,4816,Category_E,PENDING,590.37,3624,Category_C,COMPLETED,376.44,7022,Category_C,PENDING,721.36,2641,Category_C,PENDING,758.54,8657,Category_A,COMPLETED,702.13
2020-06-06,966.71,5120,Category_B,ACTIVE,966.24,4197,Category_A,ACTIVE,979.16,1128,Category_C,PENDING,924.75,554,Category_E,COMPLETED,775.4,6,Category_C,COMPLETED,502.26,294,Category_C,ACTIVE,167.41,786,Category_D,COMPLETED,140.91
2020-06-07,698.81,6000,Category_D,PENDING,208.45,72,Category_E,ACTIVE,759.62,6298,Category_B,PENDING,461.03,6852,Category_B,COMPLETED,566.15,440,Category_B,ACTIVE,558.64,1792,Category_C,PENDING,282.35,5901,Category_C,PENDING,873.05
2020-06-08,344.03,433,Category_E,COMPLETED,469.68,8697,Category_D,FAILED,388.27,5657,Category_A,COMPLETED,870.6,9479,Category_B,FAILED,902.68,8666,Category_B,FAILED,931.93,2574,Category_D,COMPLETED,843.15,5163,Category_C,ACTIVE,722.46
2020-06-09,817.9,5160,Category_C,FAILED,521.23,6029,Category_A,PENDING,824.46,7332,Category_A,PENDING,85.28,3244,Category_D,ACTIVE,323.74,9685,Category_D,COMPLETED,932.59,8039,Category_A,ACTIVE,301.26,8395,Category_E,COMPLETED,247.19
2020-06-10,408.05,3526,Category_C,FAILED,615.06,3758,Category_B,PENDING,994.36,9992,Category_B,FAILED,427.73,48,Category_D,FAILED,64.66,578,Category_D,PENDING,722.17,6614,Category_E,ACTIVE,326.88,1192,Category_C,COMPLETED,790.22
2020-06-11,649.48,4176,Category_A,FAILED,762.89,9219,Category_B,COMPLETED,796.15,4030,Category_B,COMPLETED,996.35,9841,Category_B,ACTIVE,611.78,6224,Category_C,COMPLETED,857.59,3435,Category_A,COMPLETED,845.88,6928,Category_B,COMPLETED,922.0
2020-06-12,809.07,3993,Category_A,ACTIVE,169.66,4383,Category_B,ACTIVE,52.18,5449,Category_A,ACTIVE,657.78,5778,Category_D,FAILED,297.53,2090,Category_E,COMPLETED,749.4,3202,Category_C,ACTIVE,398.22,732,Category_C,COMPLETED,152.61
2020-06-13,67.12,2247,Category_D,PENDING,643.06,7658,Category_A,COMPLETED,67.87,9216,Category_E,FAILED,974.11,5271,Category_D,COMPLETED,492.2,8647,Category_A,PENDING,99.53,7423,Category_B,ACTIVE,936.89,8016,Category_D,PENDING,399.57
2020-06-14,368.85,9607,Category_C,COMPLETED,778.68,4847,Category_D,ACTIVE,482.36,9803,Category_A,ACTIVE,289.47,5728,Category_B,ACTIVE,215.41,426,Category_D,PENDING,919.53,5617,Category_C,FAILED,741.01,4952,Category_D,FAILED,21.98
2020-06-15,699.97,8616,Category_E,ACTIVE,795.12,8670,Category_E,ACTIVE,111.49,3195,Category_D,FAILED,149.31,5588,Category_A,ACTIVE,135.25,8047,Category_A,FAILED,443.53,3153,Category_C,COMPLETED,894.97,2493,Category_C,ACTIVE,718.0
2020-06-16,532.43,8208,Category_B,FAILED,720.09,9221,Category_B,COMPLETED,500.77,4195,Category_B,FAILED,368.55,5972,Category_A,COMPLETED,75.69,2972,Category_C,FAILED,394.85,6844,Category_D,COMPLETED,775.82,1946,Category_C,PENDING,799.74
2020-06-17,184.17,8998,Category_E,PENDING,80.76,2341,Category_C,PENDING,213.86,5117,Category_D,ACTIVE,875.97,2436,Category_A,COMPLETED,65.98,5257,Category_A,COMPLETED,108.02,5510,Category_C,FAILED,896.1,5908,Category_B,COMPLETED,730.56
2020-06-18,692.68,7079,Category_A,FAILED,509.43,7460,Category_A,ACTIVE,461.86,9286,Category_B,ACTIVE,746.13,872,Category_B,ACTIVE,985.17,390,Category_E,PENDING,940.96,7926,Category_C,PENDING,193.1,3657,Category_C,COMPLETED,392.08
2020-06-19,99.21,6699,Category_E,ACTIVE,881.54,6188,Category_D,ACTIVE,201.34,796,Category_C,PENDING,201.86,6618,Category_B,PENDING,17.47,7258,Category_B,COMPLETED,294.29,2596,Category_B,FAILED,782.54,8721,Category_B,ACTIVE,709.7
2020-06-20,485.66,459,Category_D,PENDING,392.99,2584,Category_B,PENDING,766.06,8712,Category_D,FAILED,596.49,4316,Category_D,COMPLETED,527.8,5862,Category_E,ACTIVE,40.13,2996,Category_B,FAILED,85.77,8959,Category_C,PENDING,289.73
2020-06-21,669.06,4991,Category_B,PENDING,565.49,2000,Category_A,ACTIVE,276.47,7142,Category_D,FAILED,696.52,1369,Category_B,PENDING,207.85,4493,Category_E,PENDING,838.82,6317,Category_D,FAILED,539.72,4594,Category_C,ACTIVE,533.53
2020-06-22,114.35,1852,Category_A,COMPLETED,998.82,7808,Category_A,FAILED,174.55,4543,Category_D,PENDING,80.03,8741,Category_A,PENDING,792.05,5133,Category_A,ACTIVE,489.46,2811,Category_B,PENDING,545.34,3962,Category_A,ACTIVE,553.9
2020-06-23,726.11,6050,Category_A,COMPLETED,434.58,8999,Category_D,PENDING,634.76,4867,Category_B,PENDING,228.09,9009,Category_A,FAILED,28.73,8239,Category_D,PENDING,860.5,9186,Category_E,COMPLETED,244.34,5982,Category_E,COMPLETED,880.85
2020-06-24,961.89,8026,Category_E,PENDING,661.77,7255,Category_A,ACTIVE,450.45,274,Category_D,FAILED,653.03,4603,Category_C,ACTIVE,301.62,2723,Category_B,ACTIVE,932.27,999,Category_E,FAILED,575.81,6725,Category_C,FAILED,465.58
2020-06-25,943.27,6088,Category_A,ACTIVE,506.74,1083,Category_A,COMPLETED,246.25,6309,Category_D,ACTIVE,934.46,7951,Category_A,COMPLETED,122.21,9615,Category_A,FAILED,760.49,9070,Category_D,ACTIVE,816.39,9900,Category_E,FAILED,290.87
2020-06-26,823.73,6132,Category_D,ACTIVE,378.4,925,Category_A,PENDING,823.17,463,Category_E,FAILED,519.11,1098,Category_C,COMPLETED,467.67,8990,Category_C,FAILED,196.6,483,Category_A,ACTIVE,238.88,3018,Category_C,ACTIVE,401.79
2020-06-27,154.65,6065,Category_B,PENDING,103.88,5948,Category_E,FAILED,877.73,7066,Category_B,ACTIVE,591.56,8938,Category_A,COMPLETED,901.81,941,Category_C,FAILED,193.35,3060,Category_A,ACTIVE,466.97,5206,Category_B,PENDING,86.36
2020-06-28,413.2,6912,Category_B,PENDING,120.37,8924,Category_E,FAILED,63.34,1466,Category_E,PENDING,930.45,9969,Category_B,FAILED,815.13,7060,Category_D,FAILED,572.25,8631,Category_C,FAILED,814.44,5580,Category_E,PENDING,325.31
2020-06-29,336.04,6431,Category_E,FAILED,207.66,6837,Category_A,ACTIVE,13.6,8870,Category_A,FAILED,704.12,9295,Category_A,ACTIVE,257.53,109,Category_D,PENDING,453.92,4636,Category_C,COMPLETED,252.11,1865,Category_E,ACTIVE,562.59
2020-06-30,555.46,6571,Category_D,COMPLETED,173.49,221,Category_B,ACTIVE,383.21,7035,Category_C,PENDING,676.84,2374,Category_B,ACTIVE,232.85,3733,Category_C,PENDING,394.23,3286,Category_B,PENDING,569.96,1255,Category_E,PENDING,941.49
2020-07-01,66.71,764,Category_C,COMPLETED,561.59,1757,Category_D,ACTIVE,719.36,591,Category_C,ACTIVE,752.79,3831,Category_C,ACTIVE,687.03,5912,Category_C,PENDING,71.24,9214,Category_E,ACTIVE,580.1,4737,Category_B,COMPLETED,989.17
2020-07-02,523.02,8829,Category_E,FAILED,151.28,6407,Category_E,FAILED,720.6,2284,Category_E,COMPLETED,331.22,5333,Category_C,FAILED,11.89,1753,Category_B,ACTIVE,509.48,1144,Category_A,COMPLETED,752.6,6037,Category_B,COMPLETED,95.57
2020-07-03,746.21,2696,Category_D,FAILED,329.03,3298,Category_D,PENDING,343.66,6800,Category_D,COMPLETED,222.72,5758,Category_E,FAILED,433.79,2157,Category_E,COMPLETED,938.02,9495,Category_E,ACTIVE,267.15,9972,Category_C,COMPLETED,300.29
2020-07-04,36.13,4519,Category_D,PENDING,497.06,7476,Category_A,COMPLETED,169.92,6332,Category_E,ACTIVE,74.79,250,Category_A,FAILED,457.52,7512,Category_D,FAILED,920.59,5503,Category_A,ACTIVE,633.8,1230,Category_D,PENDING,629.9
2020-07-05,323.81,765,Category_D,ACTIVE,710.91,7718,Category_B,ACTIVE,148.87,948,Category_D,COMPLETED,731.26,4522,Category_C,FAILED,139.72,9281,Category_C,FAILED,635.79,8581,Category_C,FAILED,402.75,1029,Category_A,COMPLETED,878.22
2020-07-06,190.66,2402,Category_C,COMPLETED,322.11,1507,Category_C,ACTIVE,266.15,4835,Category_C,COMPLETED,292.2,2948,Category_A,FAILED,739.63,6896,Category_D,COMPLETED,715.14,8683,Category_D,PENDING,850.42,5267,Category_D,COMPLETED,885.7
2020-07-07,586.01,1750,Category_D,FAILED,600.97,7000,Category_C,COMPLETED,82.6,2190,Category_D,ACTIVE,310.45,645,Category_D,FAILED,376.09,9513,Category_A,COMPLETED,533.45,6930,Category_A,COMPLETED,914.84,9112,Category_B,ACTIVE,150.99
2020-07-08,329.27,8862,Category_C,FAILED,421.03,5246,Category_C,COMPLETED,304.82,8724,Category_C,PENDING,353.87,4778,Category_D,FAILED,595.18,613,Category_B,FAILED,664.96,5228,Category_D,ACTIVE,311.65,7189,Category_D,PENDING,408.59
2020-07-09,971.34,8480,Category_A,COMPLETED,975.36,8406,Category_B,ACTIVE,119.41,7155,Category_C,COMPLETED,338.25,9619,Category_C,PENDING,221.49,2927,Category_E,PENDING,521.95,3748,Category_C,PENDING,446.88,180,Category_C,FAILED,712.58
2020-07-10,901.07,1644,Category_D,FAILED,157.73,5317,Category_E,PENDING,317.87,600,Category_C,FAILED,113.12,4170,Category_B,PENDING,727.49,9283,Category_C,PENDING,885.83,2850,Category_E,PENDING,224.59,6818,Category_E,COMPLETED,414.83
