date,field_1,field_2,field_3,field_4,field_5,field_6,field_7,field_8,field_9,field_10,field_11,field_12,field_13,field_14,field_15,field_16,field_17,field_18,field_19,field_20,field_21,field_22,field_23,field_24,field_25,field_26,field_27,field_28,field_29
2021-03-31,277.66,271,Group_Beta,PENDING,116.91,3399,Group_Beta,APPROVED,308.05,3243,Group_Gamma,PROCESSING,298.3,3222,Group_Gamma,PENDING,233.25,1355,Group_Alpha,APPROVED,385.34,3521,Group_Delta,APPROVED,126.62,3431,Group_Alpha,REJECTED,182.96
2021-04-01,427.1,739,Group_Delta,APPROVED,343.0,669,Group_Alpha,PROCESSING,208.99,3583,Group_Beta,PROCESSING,7.61,2627,Group_Delta,REJECTED,124.34,1243,Group_Beta,REJECTED,371.72,2038,Group_Beta,APPROVED,48.9,3659,Group_Gamma,REJECTED,278.68
2021-04-02,234.2,2324,Group_Alpha,REJECTED,166.91,1579,Group_Alpha,PROCESSING,309.77,3826,Group_Delta,REJECTED,286.28,1933,Group_Gamma,REJECTED,494.32,1949,Group_Beta,PENDING,446.13,106,Group_Alpha,PROCESSING,258.48,1326,Group_Alpha,REJECTED,418.72
2021-04-03,104.74,2093,Group_Beta,PROCESSING,482.22,4231,Group_Alpha,PROCESSING,81.73,905,Group_Beta,APPROVED,95.91,652,Group_Beta,PROCESSING,485.03,714,Group_Gamma,REJECTED,216.6,1016,Group_Alpha,REJECTED,9.92,3023,Group_Beta,PROCESSING,212.19
2021-04-04,346.15,671,Group_Alpha,REJECTED,148.29,411,Group_Beta,PENDING,467.94,453,Group_Gamma,PROCESSING,285.2,1338,Group_Gamma,PENDING,16.01,783,Group_Beta,REJECTED,224.95,3612,Group_Alpha,REJECTED,182.48,3530,Group_Alpha,PROCESSING,76.73
2021-04-05,454.19,1792,Group_Alpha,PENDING,167.66,1698,Group_Delta,PENDING,462.66,4492,Group_Beta,REJECTED,348.12,3602,Group_Alpha,APPROVED,445.09,4808,Group_Gamma,PENDING,218.23,3355,Group_Delta,PENDING,474.01,3263,Group_Delta,PROCESSING,330.63
2021-04-06,182.84,4993,Group_Delta,PENDING,333.94,587,Group_Delta,REJECTED,379.23,4834,Group_Delta,PENDING,244.63,1937,Group_Beta,PENDING,249.4,518,Group_Beta,PENDING,257.31,1788,Group_Beta,PROCESSING,214.44,1901,Group_Beta,PROCESSING,276.11
2021-04-07,311.49,1860,Group_Delta,PROCESSING,279.24,4404,Group_Gamma,PROCESSING,300.53,1021,Group_Beta,APPROVED,200.52,4617,Group_Delta,APPROVED,209.33,144,Group_Alpha,PROCESSING,169.62,4030,Group_Gamma,APPROVED,237.99,370,Group_Gamma,PROCESSING,462.7
2021-04-08,420.72,1407,Group_Delta,APPROVED,219.63,3963,Group_Beta,PENDING,153.7,544,Group_Delta,REJECTED,456.44,4650,Group_Delta,PROCESSING,50.77,1996,Group_Gamma,APPROVED,152.74,2416,Group_Alpha,REJECTED,498.96,4112,Group_Delta,APPROVED,458.67
2021-04-09,46.12,770,Group_Gamma,APPROVED,377.29,3520,Group_Delta,REJECTED,363.44,2426,Group_Beta,REJECTED,283.09,3572,Group_Beta,APPROVED,385.4,857,Group_Beta,PROCESSING,378.8,3368,Group_Alpha,PROCESSING,295.91,1090,Group_Delta,PROCESSING,476.39
2021-04-10,81.45,4391,Group_Beta,PENDING,471.45,2106,Group_Gamma,PROCESSING,24.53,2188,Group_Gamma,APPROVED,438.23,2608,Group_Alpha,REJECTED,24.38,1895,Group_Beta,APPROVED,174.67,960,Group_Delta,REJECTED,206.88,2364,Group_Alpha,PENDING,123.74
2021-04-11,113.67,165,Group_Alpha,PENDING,417.63,1080,Group_Alpha,PENDING,406.56,3764,Group_Gamma,PROCESSING,152.87,3604,Group_Gamma,REJECTED,292.81,40,Group_Delta,PENDING,499.58,1967,Group_Gamma,PENDING,144.26,1217,Group_Gamma,PENDING,8.32
2021-04-12,126.47,1702,Group_Alpha,PROCESSING,345.96,2813,Group_Alpha,REJECTED,395.54,1322,Group_Alpha,APPROVED,148.99,4076,Group_Alpha,PENDING,419.61,37,Group_Gamma,PROCESSING,448.12,1942,Group_Beta,PROCESSING,273.98,3282,Group_Alpha,PENDING,455.82
2021-04-13,279.08,662,Group_Gamma,APPROVED,356.02,4480,Group_Alpha,REJECTED,362.31,1197,Group_Delta,PROCESSING,462.62,4326,Group_Delta,PENDING,140.61,3782,Group_Beta,APPROVED,330.4,4131,Group_Beta,PROCESSING,131.62,2821,Group_Beta,PENDING,187.65
2021-04-14,492.18,3008,Group_Delta,APPROVED,135.36,3259,Group_Beta,REJECTED,477.72,1200,Group_Beta,PENDING,398.92,1118,Group_Gamma,REJECTED,420.88,4658,Group_Delta,PENDING,244.07,4130,Group_Gamma,APPROVED,39.73,4183,Group_Alpha,PROCESSING,223.48
2021-04-15,236.71,716,Group_Alpha,PENDING,421.16,2072,Group_Beta,APPROVED,383.69,137,Group_Delta,PENDING,41.58,4017,Group_Gamma,REJECTED,279.81,4668,Group_Beta,PROCESSING,361.87,2035,Group_Gamma,PROCESSING,121.26,4290,Group_Beta,PROCESSING,442.75
2021-04-16,318.91,3536,Group_Delta,PENDING,285.71,3607,Group_Alpha,PENDING,477.23,3832,Group_Beta,PROCESSING,98.85,4083,Group_Gamma,REJECTED,160.44,2972,Group_Gamma,APPROVED,92.75,4368,Group_Delta,APPROVED,428.41,3772,Group_Beta,REJECTED,452.99
2021-04-17,17.27,647,Group_Alpha,REJECTED,357.73,4495,Group_Gamma,REJECTED,133.67,3766,Group_Beta,APPROVED,73.17,1721,Group_Delta,PROCESSING,252.88,835,Group_Alpha,PENDING,347.29,4727,Group_Gamma,APPROVED,442.83,351,Group_Alpha,PENDING,148.78
2021-04-18,171.66,3936,Group_Gamma,APPROVED,315.01,1080,Group_Alpha,PROCESSING,351.91,2187,Group_Beta,PROCESSING,482.56,4243,Group_Alpha,PENDING,291.76,2021,Group_Alpha,PROCESSING,101.44,2736,Group_Beta,PENDING,312.83,2415,Group_Alpha,PENDING,274.44
2021-04-19,264.21,1180,Group_Alpha,PROCESSING,41.0,1655,Group_Alpha,APPROVED,450.09,1548,Group_Beta,PENDING,211.81,799,Group_Gamma,PENDING,343.91,2371,Group_Gamma,REJECTED,24.64,1932,Group_Beta,PENDING,392.84,4085,Group_Alpha,PROCESSING,381.67
2021-04-20,247.25,1957,Group_Gamma,PROCESSING,222.94,1520,Group_Delta,PENDING,219.36,42,Group_Beta,REJECTED,170.23,2691,Group_Delta,PROCESSING,441.41,3200,Group_Alpha,REJECTED,84.72,4092,Group_Delta,APPROVED,348.05,3135,Group_Gamma,REJECTED,298.99
2021-04-21,407.83,1225,Group_Delta,REJECTED,285.34,2918,Group_Delta,REJECTED,52.6,2693,Group_Delta,PENDING,362.38,1339,Group_Alpha,PROCESSING,88.08,3389,Group_Beta,PROCESSING,207.3,1918,Group_Beta,PROCESSING,279.79,2992,Group_Beta,PROCESSING,112.04
2021-04-22,118.32,1229,Group_Gamma,REJECTED,412.69,2322,Group_Delta,APPROVED,265.41,275,Group_Delta,REJECTED,260.83,2272,Group_Beta,APPROVED,460.94,1391,Group_Gamma,APPROVED,393.42,2076,Group_Beta,PROCESSING,276.57,4664,Group_Alpha,REJECTED,176.75
2021-04-23,123.95,2808,Group_Delta,APPROVED,286.04,3996,Group_Delta,APPROVED,257.31,2188,Group_Gamma,REJECTED,172.51,3416,Group_Alpha,PENDING,128.32,1492,Group_Alpha,PROCESSING,286.55,1116,Group_Beta,REJECTED,267.09,4308,Group_Delta,REJECTED,440.96
2021-04-24,197.74,2196,Group_Gamma,PENDING,235.93,1685,Group_Delta,PROCESSING,152.15,4334,Group_Delta,REJECTED,102.72,3108,Group_Alpha,APPROVED,458.16,1628,Group_Beta,REJECTED,432.79,4813,Group_Alpha,APPROVED,383.01,2823,Group_Gamma,PROCESSING,348.25
2021-04-25,66.4,1378,Group_Alpha,PROCESSING,483.54,3129,Group_Alpha,PROCESSING,92.25,4920,Group_Alpha,PENDING,157.06,1443,Group_Delta,REJECTED,261.73,147,Group_Alpha,APPROVED,346.81,1927,Group_Beta,PROCESSING,439.71,3191,Group_Delta,PROCESSING,130.51
2021-04-26,247.96,550,Group_Delta,PROCESSING,380.25,38,Group_Gamma,REJECTED,80.61,4394,Group_Beta,PENDING,33.07,2264,Group_Gamma,APPROVED,288.85,3198,Group_Gamma,PENDING,262.08,4294,Group_Gamma,REJECTED,178.42,3230,Group_Beta,PROCESSING,53.7
2021-04-27,53.62,2775,Group_Beta,REJECTED,271.99,248,Group_Gamma,APPROVED,5.11,4387,Group_Alpha,PENDING,118.46,2415,Group_Gamma,REJECTED,269.99,3239,Group_Gamma,PENDING,230.46,4403,Group_Alpha,REJECTED,145.42,4638,Group_Delta,PENDING,499.41
2021-04-28,94.69,3039,Group_Gamma,PROCESSING,487.56,3786,Group_Alpha,REJECTED,353.17,619,Group_Beta,PENDING,477.83,175,Group_Alpha,APPROVED,246.53,1960,Group_Delta,PENDING,296.57,1386,Group_Gamma,REJECTED,83.29,2447,Group_Beta,PENDING,440.28
2021-04-29,308.71,1149,Group_Beta,APPROVED,353.25,3285,Group_Beta,PENDING,187.56,2813,Group_Gamma,APPROVED,356.34,1631,Group_Alpha,REJECTED,182.53,4196,Group_Alpha,PROCESSING,78.21,2922,Group_Alpha,PROCESSING,384.72,3623,Group_Delta,PENDING,373.33
2021-04-30,410.34,1829,Group_Alpha,PROCESSING,102.47,2217,Group_Delta,PROCESSING,245.64,1150,Group_Beta,REJECTED,116.46,1834,Group_Gamma,PENDING,452.89,4849,Group_Beta,PENDING,301.37,1854,Group_Gamma,APPROVED,291.8,1911,Group_Alpha,APPROVED,400.09
2021-05-01,206.92,677,Group_Alpha,REJECTED,165.77,3297,Group_Beta,APPROVED,332.24,3020,Group_Gamma,REJECTED,401.28,4222,Group_Beta,PROCESSING,399.22,469,Group_Delta,APPROVED,319.63,1348,Group_Beta,PROCESSING,26.76,3578,Group_Alpha,PROCESSING,364.2
2021-05-02,161.83,1589,Group_Beta,PENDING,236.66,3045,Group_Gamma,REJECTED,417.12,3044,Group_Beta,PROCESSING,145.72,1313,Group_Delta,PROCESSING,166.33,562,Group_Delta,APPROVED,145.63,3667,Group_Beta,PENDING,385.82,2230,Group_Beta,REJECTED,20.46
2021-05-03,16.75,1335,Group_Delta,PENDING,295.83,2405,Group_Beta,PENDING,15.85,4143,Group_Beta,REJECTED,445.05,3496,Group_Alpha,APPROVED,144.8,2186,Group_Gamma,PROCESSING,19.69,4037,Group_Gamma,PROCESSING,326.78,4551,Group_Gamma,APPROVED,124.52
2021-05-04,157.53,4581,Group_Beta,REJECTED,363.14,3839,Group_Beta,PROCESSING,316.08,4032,Group_Delta,REJECTED,332.56,875,Group_Alpha,APPROVED,92.23,4838,Group_Beta,PROCESSING,194.03,3299,Group_Gamma,APPROVED,53.75,1208,Group_Alpha,APPROVED,383.73
2021-05-05,34.72,2124,Group_Delta,APPROVED,337.38,3589,Group_Alpha,APPROVED,176.86,4127,Group_Gamma,PENDING,263.39,3,Group_Alpha,APPROVED,70.73,2859,Group_Delta,PENDING,332.33,4718,Group_Gamma,PENDING,162.03,1041,Group_Beta,APPROVED,349.03
2021-05-06,146.4,786,Group_Delta,PENDING,61.68,1102,Group_Gamma,PROCESSING,490.73,1281,Group_Delta,PROCESSING,443.03,4034,Group_Gamma,PENDING,327.38,4172,Group_Alpha,PROCESSING,404.29,3935,Group_Delta,REJECTED,412.33,2288,Group_Alpha,PENDING,123.52
2021-05-07,198.76,3690,Group_Alpha,PROCESSING,365.52,1775,Group_Alpha,REJECTED,400.72,1069,Group_Alpha,PENDING,63.72,1673,Group_Delta,PENDING,341.5,1806,Group_Gamma,PROCESSING,395.89,2052,Group_Gamma,REJECTED,71.58,2967,Group_Beta,PENDING,36.6
2021-05-08,384.84,4356,Group_Beta,REJECTED,52.9,3607,Group_Beta,APPROVED,125.89,109,Group_Alpha,PROCESSING,29.22,4982,Group_Beta,PROCESSING,414.64,4617,Group_Gamma,REJECTED,35.01,4104,Group_Delta,PENDING,267.64,4914,Group_Gamma,REJECTED,375.68
2021-05-09,497.01,3309,Group_Alpha,PROCESSING,379.2,235,Group_Alpha,APPROVED,145.79,3543,Group_Beta,REJECTED,237.09,2273,Group_Delta,APPROVED,368.38,539,Group_Delta,PENDING,488.32,1934,Group_Alpha,REJECTED,62.98,830,Group_Alpha,APPROVED,383.94
2021-05-10,259.54,4757,Group_Beta,REJECTED,436.89,2211,Group_Delta,PENDING,26.64,3250,Group_Beta,PENDING,400.62,429,Group_Alpha,APPROVED,58.15,180,Group_Alpha,PENDING,142.58,1151,Group_Delta,APPROVED,35.05,4478,Group_Alpha,APPROVED,19.4
2021-05-11,441.58,817,Group_Gamma,PENDING,69.09,2235,Group_Delta,PROCESSING,100.92,4873,Group_Delta,APPROVED,315.29,2715,Group_Alpha,PROCESSING,88.6,2211,Group_Alpha,REJECTED,140.4,1116,Group_Gamma,PROCESSING,263.48,1054,Group_Alpha,APPROVED,416.22
2021-05-12,285.77,701,Group_Beta,PENDING,134.04,3419,Group_Alpha,PENDING,311.01,2913,Group_Beta,REJECTED,334.52,3176,Group_Alpha,PROCESSING,216.47,4310,Group_Delta,PENDING,296.14,1407,Group_Delta,PENDING,7.77,1966,Group_Gamma,PENDING,371.81
2021-05-13,242.57,2019,Group_Delta,APPROVED,107.07,2090,Group_Beta,PENDING,133.91,4417,Group_Beta,APPROVED,160.04,4658,Group_Beta,PROCESSING,213.92,3887,Group_Delta,PROCESSING,324.46,2135,Group_Gamma,PENDING,277.21,2388,Group_Delta,PROCESSING,297.72
2021-05-14,448.33,4258,Group_Gamma,REJECTED,436.38,4830,Group_Alpha,APPROVED,394.15,1968,Group_Beta,PROCESSING,82.15,1628,Group_Beta,REJECTED,96.66,1717,Group_Alpha,PENDING,457.59,3807,Group_Delta,PENDING,290.78,2203,Group_Gamma,REJECTED,6.77
2021-05-15,81.01,4601,Group_Delta,PENDING,336.41,1057,Group_Alpha,APPROVED,448.76,3978,Group_Alpha,PROCESSING,420.36,3092,Group_Alpha,PROCESSING,81.89,34,Group_Gamma,REJECTED,265.8,3006,Group_Delta,REJECTED,469.45,4998,Group_Alpha,APPROVED,164.51
2021-05-16,263.15,1869,Group_Delta,APPROVED,485.07,2351,Group_Delta,PROCESSING,248.42,1089,Group_Beta,PENDING,99.41,959,Group_Gamma,REJECTED,58.61,4367,Group_Beta,PROCESSING,361.27,3028,Group_Beta,PROCESSING,474.85,895,Group_Alpha,APPROVED,221.83
2021-05-17,252.93,3815,Group_Beta,APPROVED,496.43,4838,Group_Delta,PROCESSING,265.56,1213,Group_Alpha,REJECTED,182.86,2930,Group_Gamma,PROCESSING,341.52,4660,Group_Gamma,PENDING,437.14,4479,Group_Alpha,REJECTED,62.63,2090,Group_Delta,PENDING,153.9
2021-05-18,104.01,345,Group_Alpha,APPROVED,248.17,573,Group_Delta,APPROVED,216.98,1173,Group_Beta,PENDING,14.41,3243,Group_Beta,PROCESSING,404.68,174,Group_Gamma,APPROVED,492.09,1801,Group_Alpha,PENDING,418.47,2158,Group_Delta,PENDING,193.9
2021-05-19,29.16,1336,Group_Delta,PROCESSING,214.98,4825,Group_Beta,PENDING,174.59,1826,Group_Gamma,APPROVED,95.37,1184,Group_Gamma,APPROVED,103.46,739,Group_Delta,APPROVED,275.13,4433,Group_Gamma,REJECTED,450.46,2544,Group_Alpha,PROCESSING,472.3
2021-05-20,439.64,1746,Group_Delta,REJECTED,434.15,577,Group_Beta,APPROVED,376.65,4939,Group_Alpha,REJECTED,170.62,4757,Group_Beta,REJECTED,38.24,1960,Group_Delta,APPROVED,257.04,2641,Group_Gamma,REJECTED,177.6,1627,Group_Delta,REJECTED,129.03
2021-05-21,331.85,1684,Group_Beta,PROCESSING,369.37,1681,Group_Gamma,REJECTED,310.98,3062,Group_Delta,REJECTED,487.94,168,Group_Gamma,PROCESSING,352.84,2387,Group_Gamma,PROCESSING,318.81,110,Group_Alpha,REJECTED,414.35,2890,Group_Alpha,PENDING,198.24
2021-05-22,271.44,4446,Group_Alpha,REJECTED,275.52,1691,Group_Delta,PROCESSING,231.26,4523,Group_Beta,APPROVED,199.01,616,Group_Delta,APPROVED,364.91,868,Group_Beta,PROCESSING,377.22,2522,Group_Gamma,PROCESSING,177.16,1356,Group_Gamma,REJECTED,351.73
2021-05-23,345.9,2153,Group_Alpha,APPROVED,126.48,3156,Group_Gamma,REJECTED,284.95,3868,Group_Beta,APPROVED,433.18,1921,Group_Beta,PENDING,256.14,1993,Group_Alpha,REJECTED,212.65,30,Group_Alpha,PROCESSING,221.95,529,Group_Beta,REJECTED,422.22
2021-05-24,134.87,3162,Group_Beta,PROCESSING,469.63,4111,Group_Beta,PROCESSING,189.12,1966,Group_Alpha,REJECTED,379.33,4554,Group_Alpha,REJECTED,247.94,1106,Group_Gamma,PENDING,350.54,1829,Group_Alpha,PROCESSING,488.61,2392,Group_Alpha,PROCESSING,236.11
2021-05-25,481.03,2737,Group_Delta,APPROVED,172.3,3701,Group_Beta,PROCESSING,404.9,3498,Group_Alpha,APPROVED,46.22,975,Group_Delta,PROCESSING,475.58,3002,Group_Delta,REJECTED,190.0,238,Group_Alpha,REJECTED,407.97,3255,Group_Gamma,PENDING,56.82
2021-05-26,405.89,3624,Group_Alpha,APPROVED,324.48,2220,Group_Delta,PENDING,43.4,3511,Group_Beta,PROCESSING,54.61,1162,Group_Delta,PROCESSING,88.36,2278,Group_Alpha,APPROVED,230.08,3627,Group_Delta,PENDING,490.5,2127,Group_Gamma,PENDING,351.57
2021-05-27,189.03,2125,Group_Beta,APPROVED,165.57,4200,Group_Beta,REJECTED,152.77,2762,Group_Gamma,PENDING,290.89,3834,Group_Beta,APPROVED,172.71,2514,Group_Delta,APPROVED,276.18,2195,Group_Delta,PROCESSING,241.04,1045,Group_Delta,PENDING,239.29
2021-05-28,71.61,285,Group_Gamma,APPROVED,380.4,390,Group_Alpha,APPROVED,454.42,1608,Group_Beta,PROCESSING,257.54,3731,Group_Beta,PENDING,173.89,4158,Group_Alpha,REJECTED,422.44,1346,Group_Beta,PENDING,144.93,2067,Group_Gamma,PROCESSING,128.19
2021-05-29,493.98,2925,Group_Delta,REJECTED,246.84,3692,Group_Gamma,APPROVED,45.15,368,Group_Delta,REJECTED,271.12,3133,Group_Alpha,PROCESSING,200.94,3684,Group_Alpha,PENDING,255.69,4677,Group_Gamma,REJECTED,434.05,258,Group_Gamma,APPROVED,65.39
2021-05-30,439.38,2294,Group_Delta,PROCESSING,289.45,1549,Group_Gamma,PROCESSING,144.22,2634,Group_Alpha,REJECTED,227.79,3978,Group_Beta,APPROVED,216.69,158,Group_Alpha,APPROVED,87.76,286,Group_Beta,PROCESSING,473.57,288,Group_Delta,PENDING,207.7
2021-05-31,455.35,2852,Group_Alpha,PENDING,293.53,1490,Group_Alpha,PENDING,9.03,4017,Group_Gamma,PENDING,384.27,2593,Group_Alpha,PROCESSING,339.81,904,Group_Alpha,REJECTED,126.33,573,Group_Gamma,PENDING,437.12,551,Group_Delta,APPROVED,17.86
2021-06-01,46.96,2400,Group_Delta,APPROVED,161.56,1258,Group_Gamma,PENDING,243.19,3517,Group_Beta,REJECTED,50.57,4139,Group_Beta,REJECTED,96.1,2035,Group_Delta,PENDING,118.56,850,Group_Alpha,PROCESSING,418.37,1199,Group_Delta,APPROVED,422.89
2021-06-02,393.21,1005,Group_Alpha,PENDING,30.8,4686,Group_Delta,REJECTED,461.85,2083,Group_Gamma,PROCESSING,63.41,4279,Group_Gamma,PROCESSING,429.88,3715,Group_Gamma,REJECTED,158.9,2810,Group_Gamma,APPROVED,339.39,2679,Group_Gamma,APPROVED,272.86
2021-06-03,63.16,3353,Group_Delta,APPROVED,431.39,252,Group_Beta,APPROVED,34.93,3072,Group_Gamma,PENDING,171.47,53,Group_Gamma,APPROVED,112.0,4325,Group_Gamma,PENDING,51.36,2254,Group_Beta,APPROVED,325.46,4617,Group_Delta,PROCESSING,166.84
2021-06-04,282.88,4533,Group_Beta,REJECTED,467.99,1552,Group_Alpha,REJECTED,122.47,3905,Group_Alpha,REJECTED,417.23,3032,Group_Delta,PENDING,68.07,2643,Group_Alpha,REJECTED,138.78,4125,Group_Alpha,APPROVED,145.13,3422,Group_Beta,PROCESSING,298.84
2021-06-05,460.72,3209,Group_Gamma,APPROVED,307.38,2245,Group_Gamma,REJECTED,482.28,3654,Group_Beta,APPROVED,397.84,2794,Group_Beta,APPROVED,276.87,704,Group_Delta,REJECTED,21.99,4104,Group_Gamma,PENDING,462.15,1284,Group_Beta,APPROVED,268.78
2021-06-06,180.03,2502,Group_Delta,PENDING,311.26,2551,Group_Delta,APPROVED,478.71,1113,Group_Gamma,PENDING,308.88,214,Group_Alpha,REJECTED,170.07,3295,Group_Beta,REJECTED,104.39,95,Group_Alpha,PROCESSING,307.93,11,Group_Delta,APPROVED,391.93
2021-06-07,400.93,2096,Group_Beta,REJECTED,201.41,2854,Group_Alpha,REJECTED,460.99,677,Group_Alpha,REJECTED,40.64,3733,Group_Delta,PROCESSING,279.45,575,Group_Alpha,APPROVED,406.9,2974,Group_Beta,APPROVED,497.32,4144,Group_Gamma,APPROVED,361.08
2021-06-08,116.1,3990,Group_Gamma,REJECTED,286.17,1074,Group_Beta,PROCESSING,19.85,2388,Group_Alpha,PROCESSING,462.53,987,Group_Delta,APPROVED,34.93,2899,Group_Gamma,REJECTED,402.52,727,Group_Gamma,REJECTED,40.72,979,Group_Delta,PROCESSING,356.96
2021-06-09,167.28,1860,Group_Delta,PENDING,340.94,2268,Group_Beta,PROCESSING,53.59,4041,Group_Beta,PENDING,173.41,2188,Group_Alpha,PROCESSING,411.03,2700,Group_Gamma,PROCESSING,295.95,3183,Group_Beta,PROCESSING,75.07,2971,Group_Delta,PROCESSING,339.34
2021-06-10,473.28,4917,Group_Alpha,PENDING,351.37,627,Group_Gamma,PROCESSING,395.27,736,Group_Alpha,PROCESSING,192.92,1516,Group_Gamma,PROCESSING,38.89,2498,Group_Gamma,PROCESSING,480.56,1275,Group_Gamma,REJECTED,294.44,2726,Group_Delta,REJECTED,74.12
2021-06-11,102.76,4409,Group_Delta,PENDING,97.87,980,Group_Alpha,PROCESSING,99.44,2837,Group_Alpha,PENDING,212.91,228,Group_Beta,PROCESSING,69.49,4728,Group_Delta,PENDING,307.35,3810,Group_Beta,PROCESSING,65.42,4124,Group_Gamma,REJECTED,136.65
2021-06-12,435.67,2608,Group_Gamma,APPROVED,80.96,4644,Group_Delta,PENDING,179.69,657,Group_Delta,APPROVED,175.78,2310,Group_Delta,REJECTED,108.98,1650,Group_Alpha,PROCESSING,116.66,1462,Group_Delta,REJECTED,33.52,3755,Group_Delta,PENDING,267.4
2021-06-13,340.54,4784,Group_Beta,PENDING,116.88,2642,Group_Gamma,REJECTED,388.4,3542,Group_Gamma,APPROVED,195.98,4816,Group_Delta,APPROVED,135.75,2289,Group_Delta,PENDING,190.91,1206,Group_Beta,APPROVED,228.23,4151,Group_Beta,REJECTED,266.62
2021-06-14,341.86,3233,Group_Beta,PROCESSING,460.41,4372,Group_Gamma,REJECTED,321.67,4369,Group_Alpha,PROCESSING,446.6,339,Group_Delta,REJECTED,289.51,390,Group_Alpha,PENDING,20.14,4653,Group_Beta,REJECTED,200.9,3428,Group_Gamma,REJECTED,435.79
2021-06-15,193.41,981,Group_Delta,PROCESSING,203.96,2831,Group_Gamma,REJECTED,480.26,1046,Group_Delta,REJECTED,15.01,3155,Group_Beta,APPROVED,45.35,1946,Group_Delta,APPROVED,48.51,3768,Group_Beta,APPROVED,226.97,2090,Group_Gamma,PENDING,408.97
2021-06-16,352.33,3861,Group_Alpha,PROCESSING,189.08,3237,Group_Gamma,APPROVED,91.07,476,Group_Beta,APPROVED,58.57,2110,Group_Beta,PENDING,498.36,1409,Group_Beta,REJECTED,34.8,2232,Group_Alpha,REJECTED,370.72,3055,Group_Alpha,REJECTED,80.44
2021-06-17,370.57,2553,Group_Beta,APPROVED,485.7,519,Group_Beta,APPROVED,395.99,4288,Group_Gamma,APPROVED,349.03,446,Group_Gamma,PROCESSING,164.9,3454,Group_Delta,REJECTED,426.28,1332,Group_Alpha,PROCESSING,195.12,3473,Group_Beta,APPROVED,284.0
2021-06-18,214.48,1095,Group_Beta,REJECTED,276.27,1464,Group_Beta,PROCESSING,377.25,2556,Group_Delta,REJECTED,345.15,1884,Group_Alpha,APPROVED,92.91,1539,Group_Delta,APPROVED,121.8,4398,Group_Gamma,PENDING,470.46,2483,Group_Beta,APPROVED,62.26
2021-06-19,140.71,2512,Group_Delta,PROCESSING,441.42,3184,Group_Alpha,PENDING,153.88,2976,Group_Gamma,APPROVED,334.89,4265,Group_Alpha,PROCESSING,76.93,131,Group_Alpha,APPROVED,209.93,4236,Group_Alpha,PENDING,352.05,4263,Group_Delta,REJECTED,296.64
2021-06-20,467.44,2752,Group_Beta,PENDING,259.44,2230,Group_Delta,REJECTED,443.92,4950,Group_Alpha,REJECTED,454.08,4786,Group_Alpha,PROCESSING,78.02,4533,Group_Beta,PENDING,313.07,2229,Group_Beta,PENDING,279.29,4579,Group_Alpha,APPROVED,370.76
2021-06-21,361.03,4472,Group_Gamma,APPROVED,217.56,1386,Group_Gamma,PENDING,131.83,4450,Group_Alpha,PENDING,338.43,3114,Group_Alpha,APPROVED,315.28,4038,Group_Gamma,APPROVED,481.98,1234,Group_Beta,REJECTED,181.76,871,Group_Beta,PENDING,120.42
2021-06-22,171.42,3862,Group_Delta,PROCESSING,130.62,53,Group_Beta,PROCESSING,372.91,1125,Group_Alpha,PROCESSING,366.81,4862,Group_Beta,APPROVED,389.11,1891,Group_Gamma,PROCESSING,334.34,3790,Group_Beta,PENDING,394.27,1109,Group_Delta,REJECTED,11.06
2021-06-23,410.41,1618,Group_Beta,REJECTED,69.65,1278,Group_Gamma,APPROVED,323.97,4401,Group_Alpha,PENDING,414.22,4823,Group_Beta,PROCESSING,19.75,2135,Group_Delta,PENDING,411.67,3073,Group_Beta,PROCESSING,416.7,4178,Group_Gamma,REJECTED,87.59
2021-06-24,60.8,32,Group_Gamma,APPROVED,345.46,4004,Group_Alpha,APPROVED,343.93,435,Group_Alpha,PENDING,152.97,2642,Group_Beta,APPROVED,119.0,3162,Group_Delta,REJECTED,256.66,2458,Group_Alpha,PENDING,70.86,2478,Group_Alpha,PROCESSING,360.33
2021-06-25,181.64,2586,Group_Beta,REJECTED,305.11,4461,Group_Beta,APPROVED,41.8,3282,Group_Beta,PROCESSING,422.25,1461,Group_Beta,PROCESSING,442.54,3886,Group_Gamma,PENDING,412.32,1992,Group_Delta,PROCESSING,231.07,1252,Group_Alpha,APPROVED,373.43
2021-06-26,88.03,4329,Group_Gamma,REJECTED,134.44,3773,Group_Delta,PROCESSING,474.61,4521,Group_Alpha,PROCESSING,200.97,4403,Group_Beta,REJECTED,94.46,1394,Group_Delta,APPROVED,330.99,3953,Group_Delta,PENDING,138.5,1064,Group_Beta,REJECTED,313.63
2021-06-27,367.62,1876,Group_Delta,APPROVED,84.35,4032,Group_Beta,PROCESSING,339.48,1420,Group_Alpha,APPROVED,215.16,1703,Group_Beta,APPROVED,40.42,2879,Group_Beta,PROCESSING,261.91,1402,Group_Delta,PENDING,278.43,3087,Group_Beta,APPROVED,281.34
2021-06-28,415.22,3952,Group_Delta,PENDING,362.38,1575,Group_Alpha,PROCESSING,105.46,3838,Group_Alpha,PROCESSING,351.65,1637,Group_Alpha,REJECTED,476.19,324,Group_Gamma,APPROVED,419.76,3,Group_Gamma,PROCESSING,495.11,3576,Group_Beta,PROCESSING,108.94
