Date,Revenue,Expenses,Profit,Margin_Pct,Unit_Price,Units_Sold,Customer_Visits,Support_Tickets,Inventory_Level,New_Signups,Region,Category,Sales_Channel,Status,Priority,CSAT_Score,NPS_Score,Conversion_Rate,Churn_Risk,Server_Uptime_Pct,Latency_ms,Error_Count,Fulfillment_Days,Transaction_ID,Customer_ID,Is_Promotional,Discount_Applied,Tax_Amount,Shipping_Cost
2023-04-25,47114.59,43037.14,4077.45,8.65,468.26,618,654,12,496,10,Asia-Pacific,Beauty,Online,Completed,Low,2.0,78,0.2028,0.373,98.353,139.7,2,13,3094766,CUST-16575,True,0.28,3769.17,24.83
2023-04-26,54523.21,27018.6,27504.61,50.45,15.76,759,2003,10,1960,51,North America,Electronics,Online,Completed,Medium,3.5,62,0.1396,0.63,99.428,129.3,3,12,1748059,CUST-29757,False,0.0,4361.86,13.4
2023-04-27,49479.32,28058.41,21420.91,43.29,298.06,182,206,15,1737,119,Europe,Sports,Retail Store,Completed,Low,3.5,2,0.051,0.456,98.493,115.1,2,6,9811071,CUST-52392,False,0.0,3958.35,6.09
2023-04-28,32469.83,14879.92,17589.91,54.17,255.68,310,3436,23,1549,72,Asia-Pacific,Sports,Wholesale,Completed,Low,1.3,-89,0.0725,0.527,99.565,185.1,3,12,4025109,CUST-53049,False,0.0,2597.59,13.85
2023-04-29,67142.34,26361.64,40780.7,60.74,437.96,609,2634,18,252,63,Latin America,Electronics,Direct Sales,Pending,High,4.6,-82,0.0482,0.982,98.677,106.1,3,9,5720241,CUST-71181,True,0.11,5371.39,27.85
2023-04-30,61279.0,21681.55,39597.45,64.62,51.16,920,2326,16,1017,141,Middle East,Books,Online,Completed,Critical,2.8,-6,0.267,0.044,98.314,153.5,4,11,3350817,CUST-96653,False,0.0,4902.32,24.83
2023-05-01,61865.48,25138.83,36726.65,59.37,343.95,872,3393,16,724,123,Asia-Pacific,Sports,Retail Store,Shipped,Low,1.8,-42,0.2207,0.648,98.509,125.0,1,8,6101601,CUST-62554,False,0.0,4949.24,48.1
2023-05-02,36359.19,28901.51,7457.68,20.51,343.25,538,1493,10,1370,52,Middle East,Apparel,Online,Completed,Low,2.2,16,0.2286,0.923,98.533,125.2,3,2,2492041,CUST-77096,False,0.0,2908.74,45.54
2023-05-03,71041.91,37662.33,33379.58,46.99,337.85,149,2784,17,683,13,North America,Sports,Direct Sales,Completed,Medium,4.5,-88,0.2204,0.236,98.758,62.2,1,9,5152475,CUST-39264,False,0.0,5683.35,16.06
2023-05-04,28972.23,31660.83,-2688.6,-9.28,471.74,775,2935,12,65,50,North America,Apparel,Direct Sales,Shipped,Low,2.5,-82,0.1217,0.212,98.515,158.5,1,12,1555713,CUST-58489,True,0.23,2317.78,23.89
2023-05-05,58802.86,32461.41,26341.45,44.8,413.31,287,266,22,1451,147,Latin America,Books,Online,Shipped,Low,3.2,63,0.0598,0.363,98.451,149.3,0,1,3385533,CUST-66795,True,0.27,4704.23,48.54
2023-05-06,82856.83,21235.84,61620.99,74.37,30.57,672,2810,11,1409,76,Middle East,Books,Retail Store,Shipped,Low,4.8,31,0.2397,0.074,98.783,126.6,5,3,2603615,CUST-35711,True,0.14,6628.55,22.97
2023-05-07,35141.96,22953.97,12187.99,34.68,240.83,520,3724,10,667,132,Middle East,Electronics,Online,Completed,High,3.6,-88,0.157,0.56,99.736,156.2,2,10,6199295,CUST-85773,True,0.21,2811.36,49.16
2023-05-08,41505.53,44389.8,-2884.27,-6.95,205.0,355,2447,9,1847,114,Latin America,Beauty,Retail Store,Completed,Critical,3.7,-17,0.3947,0.645,98.141,134.5,1,10,8624729,CUST-54257,False,0.0,3320.44,15.31
2023-05-09,51494.77,24118.39,27376.38,53.16,161.97,855,1504,13,1093,149,Asia-Pacific,Sports,Wholesale,Pending,High,2.0,33,0.2319,0.82,98.592,74.6,2,12,7612115,CUST-75263,False,0.0,4119.58,32.06
2023-05-10,42447.87,43249.67,-801.8,-1.89,231.15,149,1625,15,489,39,Latin America,Electronics,Online,Completed,Medium,3.7,-57,0.0725,0.066,99.125,86.0,1,4,7562237,CUST-79745,True,0.24,3395.83,39.18
2023-05-11,26740.05,28055.51,-1315.46,-4.92,198.26,123,4509,17,1317,136,North America,Electronics,Retail Store,Cancelled,Medium,2.6,-25,0.2197,0.436,99.749,117.9,4,5,1963442,CUST-61763,False,0.0,2139.2,10.76
2023-05-12,51028.44,30018.3,21010.14,41.17,221.84,589,4938,13,1317,52,Middle East,Home & Kitchen,Online,Completed,Medium,4.6,8,0.136,0.784,98.568,60.8,0,7,4020199,CUST-52580,True,0.1,4082.28,49.04
2023-05-13,34065.44,38562.92,-4497.48,-13.2,489.84,516,2874,13,1020,146,Europe,Electronics,Direct Sales,Completed,Medium,1.5,-20,0.1642,0.768,98.697,159.3,0,3,5589970,CUST-98121,False,0.0,2725.24,35.9
2023-05-14,57103.89,40175.14,16928.75,29.65,53.43,375,925,16,441,50,Europe,Beauty,Direct Sales,Completed,Medium,2.1,35,0.2152,0.074,99.596,112.5,3,6,3714703,CUST-43208,True,0.3,4568.31,8.03
2023-05-15,36208.64,29113.5,7095.14,19.6,461.89,700,1224,24,773,52,North America,Electronics,Online,Shipped,Medium,1.3,60,0.1089,0.011,98.745,124.8,0,12,2691109,CUST-26071,False,0.0,2896.69,8.21
2023-05-16,73249.02,26894.06,46354.96,63.28,245.32,646,668,12,785,11,Middle East,Books,Online,Completed,Low,2.5,20,0.0216,0.783,99.703,85.6,6,8,2575571,CUST-57043,True,0.17,5859.92,18.7
2023-05-17,38251.2,29552.64,8698.56,22.74,315.63,406,2058,12,1938,99,Middle East,Beauty,Retail Store,Cancelled,Low,1.6,-49,0.1884,0.138,98.911,142.6,5,11,2784697,CUST-26129,False,0.0,3060.1,48.49
2023-05-18,45169.08,32703.66,12465.42,27.6,416.79,834,3839,19,1335,64,Latin America,Sports,Retail Store,Completed,Critical,4.4,2,0.1318,0.578,99.138,115.0,1,5,7351163,CUST-52790,True,0.08,3613.53,42.62
2023-05-19,62202.76,37130.43,25072.33,40.31,186.63,832,2209,13,269,39,Asia-Pacific,Books,Direct Sales,Shipped,Low,4.7,16,0.0651,0.094,99.122,108.6,2,1,3846879,CUST-64006,False,0.0,4976.22,38.58
2023-05-20,31537.04,30033.84,1503.2,4.77,220.91,859,4564,9,1081,148,Latin America,Home & Kitchen,Retail Store,Completed,Low,3.7,-11,0.1782,0.296,98.239,169.4,2,5,9055999,CUST-36434,True,0.12,2522.96,16.36
2023-05-21,53411.9,34951.09,18460.81,34.56,210.66,884,4289,14,495,23,Europe,Home & Kitchen,Direct Sales,Shipped,Medium,1.4,-18,0.3643,0.158,98.71,165.8,0,3,2730683,CUST-51711,False,0.0,4272.95,43.21
2023-05-22,69607.14,43106.88,26500.26,38.07,193.62,933,4194,12,63,134,Middle East,Beauty,Wholesale,Completed,Low,2.4,-88,0.1381,0.736,98.483,146.2,1,4,5556200,CUST-35197,False,0.0,5568.57,29.42
2023-05-23,25887.75,33050.48,-7162.73,-27.67,463.51,879,3030,15,436,72,Asia-Pacific,Sports,Online,Shipped,Low,4.9,19,0.1861,0.673,99.366,127.3,3,13,2093064,CUST-92187,False,0.0,2071.02,49.53
2023-05-24,52769.51,32493.22,20276.29,38.42,416.18,754,863,16,691,102,Latin America,Apparel,Retail Store,Completed,Low,1.5,37,0.1793,0.135,99.867,101.9,5,10,3376205,CUST-94731,False,0.0,4221.56,17.26
2023-05-25,53898.24,17848.71,36049.53,66.88,63.41,949,3460,14,1095,11,Asia-Pacific,Apparel,Direct Sales,Completed,Medium,3.2,61,0.2947,0.059,98.425,109.9,4,7,2913566,CUST-15112,False,0.0,4311.86,44.67
2023-05-26,61727.34,8954.16,52773.18,85.49,62.98,668,3550,15,274,51,Europe,Beauty,Direct Sales,Completed,Low,2.4,-6,0.3673,0.466,98.183,108.3,2,3,2229226,CUST-11190,True,0.07,4938.19,7.73
2023-05-27,31445.74,33107.01,-1661.27,-5.28,219.66,951,2247,10,284,47,Asia-Pacific,Beauty,Online,Pending,Medium,5.0,54,0.1012,0.196,99.013,133.7,1,12,2894426,CUST-60884,True,0.22,2515.66,41.94
2023-05-28,30193.15,29241.41,951.74,3.15,58.34,120,3495,18,1414,36,Middle East,Books,Online,Completed,Low,2.1,85,0.1567,0.008,98.782,118.9,1,1,6364985,CUST-87255,False,0.0,2415.45,30.77
2023-05-29,57829.12,25881.74,31947.38,55.24,313.36,884,4524,16,1049,149,Asia-Pacific,Home & Kitchen,Online,Completed,Low,1.2,94,0.0826,0.264,98.071,119.8,0,8,3532638,CUST-59769,False,0.0,4626.33,26.1
2023-05-30,54454.77,31948.24,22506.53,41.33,80.41,367,3819,13,760,132,Asia-Pacific,Beauty,Retail Store,Completed,High,3.8,71,0.0382,0.215,99.843,173.9,1,4,3589393,CUST-63151,False,0.0,4356.38,14.99
2023-05-31,53757.39,29516.77,24240.62,45.09,265.96,247,4901,16,1207,123,Latin America,Electronics,Wholesale,Completed,High,2.3,-32,0.0683,0.685,99.88,160.0,0,3,8842849,CUST-89858,False,0.0,4300.59,12.6
2023-06-01,55196.72,39022.24,16174.48,29.3,13.54,12,320,9,1251,18,Asia-Pacific,Books,Wholesale,Pending,Medium,3.6,-96,0.1918,0.861,99.701,92.7,3,6,6318325,CUST-88101,True,0.27,4415.74,21.16
2023-06-02,39799.63,30688.89,9110.74,22.89,165.13,732,1961,21,1629,85,Asia-Pacific,Home & Kitchen,Wholesale,Completed,Low,1.4,64,0.0817,0.238,98.561,130.4,1,10,2908478,CUST-78055,False,0.0,3183.97,12.4
2023-06-03,53483.81,24024.61,29459.2,55.08,341.82,413,2714,20,1593,56,Europe,Books,Wholesale,Completed,Low,3.1,-30,0.1637,0.223,98.245,92.8,1,12,3520954,CUST-14186,False,0.0,4278.7,15.78
2023-06-04,54396.09,37921.33,16474.76,30.29,247.18,34,1121,13,841,8,Asia-Pacific,Home & Kitchen,Direct Sales,Completed,High,2.5,3,0.0591,0.388,99.185,141.1,4,4,2184519,CUST-46017,False,0.0,4351.69,49.43
2023-06-05,39284.73,28262.95,11021.78,28.06,489.35,852,209,14,1612,37,Latin America,Electronics,Retail Store,Completed,Low,3.1,-45,0.1666,0.173,98.563,187.5,2,7,8924336,CUST-37024,False,0.0,3142.78,43.01
2023-06-06,77986.62,34212.29,43774.33,56.13,438.31,518,4344,16,486,110,Latin America,Home & Kitchen,Wholesale,Completed,High,4.4,-50,0.1556,0.947,98.403,107.5,2,11,2176017,CUST-48316,False,0.0,6238.93,6.86
2023-06-07,57107.49,26180.71,30926.78,54.16,185.94,705,3948,9,1124,133,Middle East,Books,Wholesale,Completed,Medium,4.9,-45,0.0986,0.244,99.283,147.7,2,7,3593817,CUST-37322,False,0.0,4568.6,19.34
2023-06-08,32130.45,24801.38,7329.07,22.81,32.29,474,798,6,1997,101,Europe,Home & Kitchen,Retail Store,Completed,Medium,4.0,69,0.0875,0.093,99.501,176.5,3,3,5599642,CUST-60335,True,0.07,2570.44,12.44
2023-06-09,59848.3,30673.35,29174.95,48.75,424.36,70,207,14,1516,68,North America,Books,Retail Store,Completed,Medium,4.1,40,0.1096,0.557,99.055,115.2,5,2,3881850,CUST-87417,False,0.0,4787.86,13.16
2023-06-10,35379.77,30102.63,5277.14,14.92,456.5,517,488,18,630,132,Middle East,Beauty,Online,Shipped,Medium,3.1,-67,0.2058,0.538,98.64,137.3,2,4,1041422,CUST-19333,True,0.26,2830.38,12.33
2023-06-11,61806.27,33838.62,27967.65,45.25,412.11,132,524,13,1354,41,Asia-Pacific,Electronics,Online,Completed,Low,1.4,-1,0.1272,0.632,99.025,180.0,2,10,6685897,CUST-75509,False,0.0,4944.5,30.47
2023-06-12,67378.93,27850.83,39528.1,58.67,72.7,506,2594,15,1117,130,Europe,Books,Wholesale,Shipped,Medium,3.7,61,0.1077,0.967,99.199,87.2,2,6,4824136,CUST-41535,False,0.0,5390.31,12.88
2023-06-13,37689.77,15309.12,22380.65,59.38,498.98,64,3065,25,736,74,Middle East,Apparel,Direct Sales,Completed,High,1.6,-48,0.3766,0.323,98.104,83.7,3,11,5954465,CUST-82465,True,0.15,3015.18,49.83
2023-06-14,64450.64,26537.81,37912.83,58.82,136.71,172,2803,17,1704,139,Latin America,Apparel,Online,Pending,Low,2.0,-98,0.1001,0.36,98.888,76.5,0,10,1961753,CUST-54907,False,0.0,5156.05,13.57
2023-06-15,56191.71,36350.55,19841.16,35.31,364.86,983,2099,14,414,108,Europe,Sports,Retail Store,Completed,Low,3.8,-27,0.0744,0.337,99.197,146.4,2,3,7365576,CUST-84643,True,0.21,4495.34,44.13
2023-06-16,62330.9,27620.99,34709.91,55.69,454.94,708,3675,10,1961,118,Europe,Sports,Online,Completed,Low,3.6,6,0.1431,0.629,98.259,84.5,3,9,3611461,CUST-64857,False,0.0,4986.47,40.59
2023-06-17,78451.89,28028.93,50422.96,64.27,125.49,48,1627,13,318,59,Asia-Pacific,Home & Kitchen,Online,Pending,Medium,2.3,-2,0.067,0.604,98.898,139.6,3,10,2047041,CUST-74906,True,0.24,6276.15,48.14
2023-06-18,46319.18,37891.01,8428.17,18.2,455.05,706,4153,16,1766,125,Europe,Beauty,Retail Store,Shipped,Low,4.1,-64,0.1533,0.529,98.693,167.6,0,7,1400327,CUST-47307,False,0.0,3705.53,47.29
2023-06-19,38693.96,24304.21,14389.75,37.19,161.65,92,2126,13,1638,127,Europe,Beauty,Wholesale,Completed,High,4.8,79,0.1063,0.364,99.736,96.8,1,12,7092856,CUST-47607,True,0.13,3095.52,28.36
2023-06-20,36657.28,17657.57,18999.71,51.83,488.44,716,2468,13,1366,7,North America,Apparel,Online,Completed,Medium,3.2,33,0.2726,0.428,98.979,93.3,1,6,9653101,CUST-38526,True,0.07,2932.58,49.74
2023-06-21,37762.85,28714.95,9047.9,23.96,147.82,555,2866,15,1776,96,Asia-Pacific,Home & Kitchen,Online,Completed,High,3.7,48,0.1288,0.793,98.853,143.4,3,4,2511177,CUST-62001,False,0.0,3021.03,45.84
2023-06-22,48843.47,26126.61,22716.86,46.51,477.18,122,1955,10,1267,123,Europe,Beauty,Wholesale,Cancelled,High,2.1,-56,0.1296,0.609,98.488,121.7,1,4,8756118,CUST-12035,False,0.0,3907.48,26.63
2023-06-23,55117.28,22270.03,32847.25,59.6,36.24,434,546,11,1444,145,Europe,Beauty,Online,Shipped,Low,4.9,32,0.2135,0.716,99.915,37.3,3,4,5843622,CUST-63925,False,0.0,4409.38,26.29
2023-06-24,54150.36,28596.97,25553.39,47.19,357.54,927,1697,19,1625,65,North America,Home & Kitchen,Direct Sales,Completed,Low,2.1,-98,0.0213,0.277,99.922,173.6,3,9,3594009,CUST-62624,True,0.14,4332.03,37.77
2023-06-25,62407.75,33932.05,28475.7,45.63,270.73,239,309,18,127,105,North America,Books,Wholesale,Shipped,High,4.5,-81,0.0823,0.911,98.734,139.3,1,12,7690181,CUST-33600,False,0.0,4992.62,27.69
2023-06-26,50195.03,29925.69,20269.34,40.38,244.16,292,948,16,238,120,Latin America,Apparel,Direct Sales,Completed,Medium,4.7,-40,0.1999,0.035,99.858,106.7,1,10,4919708,CUST-74086,False,0.0,4015.6,45.52
2023-06-27,71803.01,32455.85,39347.16,54.8,119.51,926,1751,21,1680,37,Asia-Pacific,Sports,Retail Store,Pending,Low,3.9,62,0.1023,0.596,99.237,105.3,2,3,1047800,CUST-11654,False,0.0,5744.24,9.84
2023-06-28,46030.15,44507.26,1522.89,3.31,355.74,946,2016,11,1463,82,North America,Beauty,Direct Sales,Completed,High,4.2,59,0.164,0.812,99.562,144.5,4,3,6086961,CUST-66262,False,0.0,3682.41,47.78
2023-06-29,90802.54,27256.97,63545.57,69.98,103.5,296,3629,17,1098,28,Europe,Books,Retail Store,Completed,Medium,2.8,46,0.1302,0.866,98.18,118.4,2,11,6863691,CUST-45954,False,0.0,7264.2,49.29
2023-06-30,59385.01,32226.79,27158.22,45.73,280.89,164,2018,13,1688,56,North America,Books,Wholesale,Completed,Low,4.7,42,0.3365,0.32,98.043,122.0,1,7,5659283,CUST-13845,True,0.07,4750.8,49.64
2023-07-01,37142.64,25926.29,11216.35,30.2,134.09,174,676,15,1375,105,Middle East,Books,Retail Store,Refunded,Medium,4.0,-27,0.175,0.46,99.028,125.3,3,3,7405544,CUST-75769,False,0.0,2971.41,35.52
2023-07-02,33936.61,23229.12,10707.49,31.55,478.25,971,788,16,720,120,Latin America,Books,Retail Store,Shipped,High,2.3,-44,0.042,0.035,98.152,91.3,0,10,8355716,CUST-51399,False,0.0,2714.93,6.02
2023-07-03,57237.09,25320.74,31916.35,55.76,24.03,191,889,12,407,127,Latin America,Electronics,Retail Store,Shipped,Low,1.1,53,0.1175,0.79,99.783,107.4,0,4,3052432,CUST-52775,False,0.0,4578.97,40.75
2023-07-04,46648.06,26169.93,20478.13,43.9,107.87,248,1455,21,1793,10,Asia-Pacific,Electronics,Retail Store,Completed,Low,3.2,-31,0.0619,0.125,99.64,113.4,3,8,8970364,CUST-89163,False,0.0,3731.84,39.13
2023-07-05,60710.01,32875.81,27834.2,45.85,128.73,658,1787,14,1008,80,Latin America,Sports,Direct Sales,Completed,Low,4.4,10,0.1507,0.428,99.43,93.4,2,5,2362129,CUST-77399,False,0.0,4856.8,12.06
2023-07-06,57098.56,48792.61,8305.95,14.55,212.89,348,449,22,1932,94,Asia-Pacific,Home & Kitchen,Retail Store,Completed,High,4.4,-11,0.1513,0.991,98.063,129.6,2,4,3373148,CUST-93065,False,0.0,4567.88,17.79
2023-07-07,48907.57,24271.65,24635.92,50.37,124.04,947,2817,12,1167,127,Middle East,Apparel,Retail Store,Shipped,High,4.3,29,0.1421,0.918,98.917,137.0,2,5,4843574,CUST-59654,False,0.0,3912.61,14.14
2023-07-08,37298.09,26667.0,10631.09,28.5,250.76,521,3639,14,1909,68,Europe,Home & Kitchen,Online,Cancelled,Medium,1.9,-52,0.3257,0.33,98.156,179.0,2,9,8760675,CUST-82692,False,0.0,2983.85,46.37
2023-07-09,27277.29,29495.02,-2217.73,-8.13,437.51,941,4621,14,1624,146,Middle East,Electronics,Online,Completed,Medium,2.7,75,0.0587,0.224,99.857,93.4,1,3,7203692,CUST-80261,False,0.0,2182.18,20.61
2023-07-10,43302.28,33166.39,10135.89,23.41,358.91,275,4522,15,385,85,Asia-Pacific,Home & Kitchen,Online,Pending,Low,3.5,59,0.1634,0.252,99.225,151.2,4,9,5448740,CUST-85201,False,0.0,3464.18,47.59
2023-07-11,62845.98,32108.41,30737.57,48.91,294.18,196,1229,19,1237,75,Asia-Pacific,Home & Kitchen,Retail Store,Pending,Medium,3.7,30,0.0836,0.685,98.313,169.9,3,3,4547917,CUST-91301,False,0.0,5027.68,21.53
2023-07-12,53211.41,40272.77,12938.64,24.32,53.61,49,4450,10,952,69,Asia-Pacific,Books,Online,Completed,Critical,2.3,47,0.1767,0.726,99.121,153.2,1,8,3564480,CUST-12354,False,0.0,4256.91,21.62
2023-07-13,31313.92,10588.86,20725.06,66.18,350.06,831,4639,19,390,117,Europe,Beauty,Direct Sales,Completed,Medium,3.8,-7,0.1521,0.216,98.237,102.6,1,6,5579215,CUST-24898,False,0.0,2505.11,19.87
2023-07-14,52597.71,10904.56,41693.15,79.27,91.54,502,4308,17,883,106,Asia-Pacific,Electronics,Wholesale,Completed,Critical,3.4,64,0.1409,0.24,98.291,109.2,1,5,6638271,CUST-65139,False,0.0,4207.82,42.67
2023-07-15,55779.76,26032.97,29746.79,53.33,395.32,688,4884,12,616,8,Middle East,Electronics,Wholesale,Pending,Medium,3.3,8,0.1207,0.323,98.162,173.1,1,11,3228663,CUST-70372,False,0.0,4462.38,14.4
2023-07-16,36742.14,38778.4,-2036.26,-5.54,132.53,400,1090,8,121,140,Europe,Home & Kitchen,Wholesale,Shipped,Low,3.7,47,0.185,0.433,99.743,113.5,2,11,9542871,CUST-81975,True,0.26,2939.37,36.05
2023-07-17,52305.88,17474.82,34831.06,66.59,214.35,269,1973,11,1115,64,Middle East,Beauty,Online,Shipped,High,3.4,-41,0.1477,0.917,99.091,118.9,3,12,6395517,CUST-74838,False,0.0,4184.47,8.54
2023-07-18,50873.13,5938.94,44934.19,88.33,181.73,664,4241,15,460,49,Europe,Home & Kitchen,Retail Store,Pending,Low,1.7,-3,0.2914,0.027,98.656,103.0,1,6,6896732,CUST-12886,False,0.0,4069.85,49.85
2023-07-19,32855.45,34569.44,-1713.99,-5.22,430.82,725,4952,17,947,76,Asia-Pacific,Apparel,Wholesale,Completed,Medium,4.5,86,0.0841,0.638,98.001,147.1,3,4,9023176,CUST-40211,False,0.0,2628.44,26.77
2023-07-20,55366.81,31949.26,23417.55,42.3,72.01,185,1476,18,887,99,Europe,Electronics,Direct Sales,Pending,Medium,2.0,-20,0.3139,0.862,98.944,33.9,0,4,9659929,CUST-67240,False,0.0,4429.34,10.62
2023-07-21,58411.77,21278.33,37133.44,63.57,287.17,783,1326,16,693,35,North America,Books,Online,Shipped,High,4.0,-59,0.2608,0.723,99.026,91.6,0,9,3122072,CUST-18250,True,0.22,4672.94,25.58
2023-07-22,66245.77,22115.68,44130.09,66.62,79.61,773,663,14,70,124,Middle East,Books,Online,Pending,Low,1.7,50,0.0728,0.217,98.673,85.7,3,8,1955962,CUST-42325,False,0.0,5299.66,8.57
2023-07-23,65807.03,22242.05,43564.98,66.2,355.35,338,2987,23,1074,68,North America,Books,Direct Sales,Completed,High,3.6,68,0.1756,0.477,98.969,175.6,2,10,7843862,CUST-96783,True,0.14,5264.56,35.73
2023-07-24,29334.96,30884.28,-1549.32,-5.28,453.49,940,1440,21,727,71,North America,Sports,Retail Store,Cancelled,High,4.6,-28,0.0949,0.91,98.201,128.1,1,5,7027429,CUST-65121,False,0.0,2346.8,27.12
2023-07-25,35932.62,24989.48,10943.14,30.45,222.96,209,3837,13,1645,113,Asia-Pacific,Sports,Retail Store,Shipped,Low,1.0,-74,0.2008,0.116,99.844,112.9,5,6,7072203,CUST-21982,False,0.0,2874.61,10.6
2023-07-26,57725.53,33952.51,23773.02,41.18,249.17,720,1537,16,1149,72,Asia-Pacific,Electronics,Direct Sales,Shipped,High,4.9,-20,0.0825,0.988,98.517,112.9,3,9,7253868,CUST-13412,True,0.28,4618.04,32.45
2023-07-27,57706.79,7162.99,50543.8,87.59,464.44,205,194,20,652,39,North America,Electronics,Direct Sales,Cancelled,Low,1.1,73,0.0583,0.144,99.897,71.6,2,12,5143988,CUST-28302,False,0.0,4616.54,18.06
2023-07-28,57725.72,23145.19,34580.53,59.9,265.29,835,3396,17,1471,102,Europe,Books,Online,Completed,Low,1.0,-84,0.2492,0.142,98.986,167.5,1,4,1075965,CUST-81222,False,0.0,4618.06,47.4
2023-07-29,107790.97,20991.57,86799.4,80.53,248.92,598,1048,22,1792,40,Asia-Pacific,Electronics,Direct Sales,Shipped,Critical,4.4,12,0.2274,0.813,99.713,107.7,1,2,3922297,CUST-72699,True,0.05,8623.28,34.49
2023-07-30,58563.36,27949.27,30614.09,52.28,293.38,540,4748,15,137,136,Middle East,Books,Retail Store,Completed,Low,3.8,29,0.0939,0.828,99.154,140.8,0,6,4902649,CUST-63783,False,0.0,4685.07,23.25
2023-07-31,67033.48,25695.62,41337.86,61.67,347.72,71,2792,16,1667,53,North America,Apparel,Retail Store,Completed,Medium,1.4,-86,0.1177,0.038,99.689,97.0,2,9,6948256,CUST-30093,False,0.0,5362.68,11.26
2023-08-01,64310.03,36382.75,27927.28,43.43,62.37,336,4261,13,66,22,Middle East,Apparel,Retail Store,Pending,Medium,4.7,17,0.1803,0.168,98.02,117.9,1,6,6921738,CUST-67001,False,0.0,5144.8,36.47
2023-08-02,59770.87,15125.31,44645.56,74.69,412.34,915,3381,8,1402,64,Middle East,Apparel,Retail Store,Completed,Low,3.7,84,0.2796,0.949,98.373,87.8,5,7,8121021,CUST-85394,False,0.0,4781.67,26.27
2023-08-03,45270.96,30363.93,14907.03,32.93,223.4,290,1597,25,992,90,Middle East,Home & Kitchen,Retail Store,Completed,Medium,1.4,68,0.3231,0.279,98.708,111.3,1,12,7196626,CUST-57742,True,0.12,3621.68,38.71
2023-08-04,61384.54,34466.69,26917.85,43.85,45.45,949,4860,16,1283,142,North America,Home & Kitchen,Online,Refunded,Low,4.4,-28,0.3707,0.012,98.592,156.4,1,11,1922418,CUST-68152,False,0.0,4910.76,34.2
2023-08-05,38407.62,44853.18,-6445.56,-16.78,395.23,771,2831,17,873,117,Latin America,Beauty,Direct Sales,Completed,Low,2.9,-87,0.0887,0.254,99.893,123.7,1,5,8780462,CUST-32037,False,0.0,3072.61,33.0
2023-08-06,46447.72,26145.87,20301.85,43.71,194.71,236,2843,12,432,27,Asia-Pacific,Beauty,Direct Sales,Cancelled,High,2.1,-93,0.17,0.735,98.789,133.1,2,9,1698096,CUST-93481,True,0.12,3715.82,38.05
2023-08-07,42719.55,32595.67,10123.88,23.7,59.18,648,4375,13,1638,72,Middle East,Beauty,Wholesale,Completed,Critical,4.3,-25,0.2077,0.916,99.944,122.2,2,11,1834037,CUST-85259,True,0.28,3417.56,21.0
2023-08-08,51228.11,15569.1,35659.01,69.61,320.55,67,2981,19,689,63,North America,Apparel,Online,Completed,Medium,4.0,34,0.2231,0.155,99.302,177.1,2,8,6681147,CUST-10771,False,0.0,4098.25,48.53
2023-08-09,84719.88,10864.35,73855.53,87.18,441.26,930,301,7,1219,94,Latin America,Apparel,Online,Completed,Low,3.5,-34,0.1861,0.224,99.671,91.4,1,9,4417146,CUST-49797,False,0.0,6777.59,47.13
2023-08-10,21991.02,36758.2,-14767.18,-67.15,445.0,486,1598,12,502,11,North America,Apparel,Online,Pending,Medium,4.6,53,0.2343,0.442,98.788,115.2,5,1,6501078,CUST-13774,False,0.0,1759.28,37.28
2023-08-11,60293.9,29955.52,30338.38,50.32,479.26,385,3186,18,865,17,Asia-Pacific,Electronics,Online,Completed,High,4.4,-98,0.146,0.748,98.38,126.6,3,12,4904229,CUST-27146,False,0.0,4823.51,10.39
2023-08-12,25809.26,39428.1,-13618.84,-52.77,435.18,725,3213,19,1466,135,North America,Electronics,Online,Refunded,Low,1.9,73,0.1904,0.659,98.101,85.1,0,10,6138050,CUST-27808,True,0.07,2064.74,41.62
2023-08-13,42921.02,19012.78,23908.24,55.7,11.05,252,2690,15,359,15,Europe,Apparel,Retail Store,Pending,Low,4.5,31,0.1852,0.328,99.313,124.4,1,3,7770663,CUST-46595,False,0.0,3433.68,19.56
2023-08-14,66334.26,34159.22,32175.04,48.5,196.32,376,2048,17,980,55,Europe,Books,Wholesale,Shipped,High,2.5,84,0.1237,0.066,99.944,121.0,0,12,5836266,CUST-48990,False,0.0,5306.74,11.06
2023-08-15,50964.2,44950.54,6013.66,11.8,411.09,945,3704,22,541,36,Middle East,Beauty,Retail Store,Completed,Medium,2.7,23,0.2572,0.253,98.237,124.0,3,13,1805211,CUST-54806,False,0.0,4077.14,35.23
2023-08-16,33833.83,33357.64,476.19,1.41,189.46,853,4063,15,809,46,North America,Home & Kitchen,Wholesale,Completed,Low,4.9,73,0.0964,0.22,99.544,124.1,2,7,3193166,CUST-46417,True,0.23,2706.71,39.81
